owner	score	last_edit_date	last_activity_date	creation_date	post_type	post_id	link
{'reputation': 325, 'user_id': 7563449, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://i.stack.imgur.com/7x0tQ.jpg?s=128&g=1', 'display_name': 'ExillustX', 'link': 'https://stackoverflow.com/users/7563449/exillustx'}	0	1501872798.0	1502086823	1501870596	question	45513181	https://stackoverflow.com/q/45513181
{'reputation': 1088, 'user_id': 1767759, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/ee608ba33f732d42ee41fac75c0f3e3a?s=128&d=identicon&r=PG', 'display_name': 'Paranoia', 'link': 'https://stackoverflow.com/users/1767759/paranoia'}	0	1501869381.0	1501869381	1395948817	question	22697452	https://stackoverflow.com/q/22697452
{'reputation': 1603, 'user_id': 1784053, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/487b35d0b89162413f2bf2c91d0ba12e?s=128&d=identicon&r=PG', 'display_name': 'Kajiyama', 'link': 'https://stackoverflow.com/users/1784053/kajiyama'}	0	1501749492.0	1501749492	1501747667	question	45478376	https://stackoverflow.com/q/45478376
{'reputation': 379, 'user_id': 6375904, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/9da01e8b99c0c1b440512ac737b80472?s=128&d=identicon&r=PG&f=1', 'display_name': 'bradley546994', 'link': 'https://stackoverflow.com/users/6375904/bradley546994'}	0		1501666858	1501666858	question	45457160	https://stackoverflow.com/q/45457160
{'reputation': 5, 'user_id': 4297979, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/de99db64213170113cbf88774e573a8c?s=128&d=identicon&r=PG&f=1', 'display_name': 'David', 'link': 'https://stackoverflow.com/users/4297979/david'}	0	1500961255.0	1500961255	1500861692	question	45271622	https://stackoverflow.com/q/45271622
{'reputation': 139, 'user_id': 6124708, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://graph.facebook.com/10208875610744499/picture?type=large', 'display_name': 'Quentin Lerebours', 'link': 'https://stackoverflow.com/users/6124708/quentin-lerebours'}	1	1500889971.0	1500889971	1500801201	question	45263435	https://stackoverflow.com/q/45263435
{'reputation': 47, 'user_id': 8108219, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/c5f282a04f022bac533f02abffffd295?s=128&d=identicon&r=PG&f=1', 'display_name': 'Beginner', 'link': 'https://stackoverflow.com/users/8108219/beginner'}	1	1500869448.0	1500870383	1500832445	question	45268218	https://stackoverflow.com/q/45268218
{'reputation': 11, 'user_id': 3569413, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/CFZr2.jpg?s=128&g=1', 'display_name': 'slsl3079', 'link': 'https://stackoverflow.com/users/3569413/slsl3079'}	0		1500450309	1500421170	question	45178735	https://stackoverflow.com/q/45178735
{'reputation': 41, 'user_id': 5477594, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1149167995096598/picture?type=large', 'display_name': 'Eduardo Ortiz', 'link': 'https://stackoverflow.com/users/5477594/eduardo-ortiz'}	0	1499989173.0	1499995886	1499987247	question	45092234	https://stackoverflow.com/q/45092234
{'reputation': 103, 'user_id': 1993760, 'user_type': 'registered', 'accept_rate': 17, 'profile_image': 'https://www.gravatar.com/avatar/773e90f568a2a1b55b0c407c78ae7599?s=128&d=identicon&r=PG', 'display_name': 'Ben Leather', 'link': 'https://stackoverflow.com/users/1993760/ben-leather'}	1		1499764719	1499764568	question	45030277	https://stackoverflow.com/q/45030277
{'reputation': 89, 'user_id': 7043325, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://lh5.googleusercontent.com/-OJORKIfiqt4/AAAAAAAAAAI/AAAAAAAAAD4/bnkvDoPjpzw/photo.jpg?sz=128', 'display_name': 'Tim Akgayev', 'link': 'https://stackoverflow.com/users/7043325/tim-akgayev'}	0	1499706832.0	1499707110	1499706512	question	45017935	https://stackoverflow.com/q/45017935
{'reputation': 1, 'user_id': 8283450, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/217f87cf8da70527e015509753eca34b?s=128&d=identicon&r=PG&f=1', 'display_name': 'UnnaSwims', 'link': 'https://stackoverflow.com/users/8283450/unnaswims'}	0	1499701128.0	1499701128	1499691434	question	45012711	https://stackoverflow.com/q/45012711
{'reputation': 122, 'user_id': 7246191, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://i.stack.imgur.com/NAbNV.png?s=128&g=1', 'display_name': 'Brian', 'link': 'https://stackoverflow.com/users/7246191/brian'}	0	1499279244.0	1499334681	1499279033	question	44933442	https://stackoverflow.com/q/44933442
{'reputation': 90, 'user_id': 7940355, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/31505dcba2fa97fb4fd3f8c5cdc6272e?s=128&d=identicon&r=PG&f=1', 'display_name': 'AbuN2286', 'link': 'https://stackoverflow.com/users/7940355/abun2286'}	0	1498919345.0	1498919443	1498917933	question	44861812	https://stackoverflow.com/q/44861812
{'reputation': 122, 'user_id': 7246191, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://i.stack.imgur.com/NAbNV.png?s=128&g=1', 'display_name': 'Brian', 'link': 'https://stackoverflow.com/users/7246191/brian'}	2		1498673845	1498657559	question	44804325	https://stackoverflow.com/q/44804325
{'reputation': 243, 'user_id': 6515530, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/5939970a2ec07fbe45882e03c7745270?s=128&d=identicon&r=PG&f=1', 'display_name': 'HumptyDumpty', 'link': 'https://stackoverflow.com/users/6515530/humptydumpty'}	0	1498573078.0	1498574705	1498573031	question	44782647	https://stackoverflow.com/q/44782647
{'reputation': 521, 'user_id': 2763154, 'user_type': 'registered', 'accept_rate': 49, 'profile_image': 'https://www.gravatar.com/avatar/120445bf92823187a47b7946ed5b87c2?s=128&d=identicon&r=PG&f=1', 'display_name': 'Shawn', 'link': 'https://stackoverflow.com/users/2763154/shawn'}	-1		1498486649	1498485687	question	44761528	https://stackoverflow.com/q/44761528
{'reputation': 43, 'user_id': 6527844, 'user_type': 'registered', 'accept_rate': 22, 'profile_image': 'https://i.stack.imgur.com/EmvC1.jpg?s=128&g=1', 'display_name': 'nattie87', 'link': 'https://stackoverflow.com/users/6527844/nattie87'}	1		1498047984	1498047505	question	44675905	https://stackoverflow.com/q/44675905
{'reputation': 86, 'user_id': 7721665, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://graph.facebook.com/1662733383742433/picture?type=large', 'display_name': 'Cornelius Labuschagne', 'link': 'https://stackoverflow.com/users/7721665/cornelius-labuschagne'}	2	1496912717.0	1496936408	1496910941	question	44430616	https://stackoverflow.com/q/44430616
{'reputation': 1, 'user_id': 8089014, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://lh5.googleusercontent.com/-wiDHTuX_nPA/AAAAAAAAAAI/AAAAAAAAEOI/2hK5rF3UU2I/photo.jpg?sz=128', 'display_name': 'Agustin Moles', 'link': 'https://stackoverflow.com/users/8089014/agustin-moles'}	0	1496713113.0	1496713113	1496699954	question	44378363	https://stackoverflow.com/q/44378363
{'reputation': 26, 'user_id': 7684942, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6d0fd39dd1dfdfc50879ba8537174d06?s=128&d=identicon&r=PG&f=1', 'display_name': 'dwycxt', 'link': 'https://stackoverflow.com/users/7684942/dwycxt'}	3		1496388553	1496325840	question	44309731	https://stackoverflow.com/q/44309731
{'reputation': 1, 'user_id': 8086411, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1362910090460344/picture?type=large', 'display_name': 'Bruno Crestani Calegaro', 'link': 'https://stackoverflow.com/users/8086411/bruno-crestani-calegaro'}	0	1496148267.0	1496155074	1496147984	question	44262560	https://stackoverflow.com/q/44262560
{'reputation': 5618, 'user_id': 4684797, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/bf0e5471fb2b28066aec200ec6cc7b00?s=128&d=identicon&r=PG&f=1', 'display_name': 'Black', 'link': 'https://stackoverflow.com/users/4684797/black'}	2	1495960764.0	1495960764	1448615021	question	33953721	https://stackoverflow.com/q/33953721
{'reputation': 19, 'user_id': 8064006, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/16b316ec3524cf4e8be495d65476fdf1?s=128&d=identicon&r=PG&f=1', 'display_name': 'Johanna ', 'link': 'https://stackoverflow.com/users/8064006/johanna'}	2		1495703415	1495702670	question	44176389	https://stackoverflow.com/q/44176389
{'reputation': 106, 'user_id': 8051266, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/hDOcg.png?s=128&g=1', 'display_name': 'Marcos Rocha', 'link': 'https://stackoverflow.com/users/8051266/marcos-rocha'}	1	1495557351.0	1495557351	1495512509	question	44125650	https://stackoverflow.com/q/44125650
{'reputation': 1316, 'user_id': 4332480, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/dda076eb310c8a597201a2563d07e0d1?s=128&d=identicon&r=PG&f=1', 'display_name': 'Nurzhan Nogerbek', 'link': 'https://stackoverflow.com/users/4332480/nurzhan-nogerbek'}	0	1495269372.0	1495269372	1495266525	question	44083298	https://stackoverflow.com/q/44083298
{'reputation': 15, 'user_id': 7099639, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://graph.facebook.com/1263413120348193/picture?type=large', 'display_name': 'Brendon Grundlingh', 'link': 'https://stackoverflow.com/users/7099639/brendon-grundlingh'}	0	1494952810.0	1495009937	1494943181	question	44003604	https://stackoverflow.com/q/44003604
{'reputation': 5, 'user_id': 4562144, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1539996966289067/picture?type=large', 'display_name': 'Patrick Gonzales', 'link': 'https://stackoverflow.com/users/4562144/patrick-gonzales'}	0	1494907337.0	1494907337	1423981958	question	28523633	https://stackoverflow.com/q/28523633
{'reputation': 292, 'user_id': 6749771, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ea02bd8831bb86044f3928b472d2a65e?s=128&d=identicon&r=PG&f=1', 'display_name': 'Malcolm G', 'link': 'https://stackoverflow.com/users/6749771/malcolm-g'}	0		1494518793	1494518426	question	43920468	https://stackoverflow.com/q/43920468
{'reputation': 125, 'user_id': 7809774, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/xEz68.jpg?s=128&g=1', 'display_name': 'Fabian Schn.', 'link': 'https://stackoverflow.com/users/7809774/fabian-schn'}	0	1495540021.0	1494403910	1494324061	question	43866791	https://stackoverflow.com/q/43866791
{'reputation': 93, 'user_id': 7903731, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/4d9fc731e3accc1b09ef66e142cf294a?s=128&d=identicon&r=PG&f=1', 'display_name': 'Jason Bale', 'link': 'https://stackoverflow.com/users/7903731/jason-bale'}	2		1494403308	1494283915	question	43858436	https://stackoverflow.com/q/43858436
nan	0	1494318116.0	1494319137	1494317907	question	43864619	https://stackoverflow.com/q/43864619
{'reputation': 7, 'user_id': 7786344, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/7ca623ef087f53d798d1b36b51e64d41?s=128&d=identicon&r=PG&f=1', 'display_name': 'Fran M.W.', 'link': 'https://stackoverflow.com/users/7786344/fran-m-w'}	0		1494224450	1494192599	question	43836921	https://stackoverflow.com/q/43836921
{'reputation': 14, 'user_id': 7143842, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7c94afc8eb3d8ab58491b91c0efcea55?s=128&d=identicon&r=PG&f=1', 'display_name': 'TNX', 'link': 'https://stackoverflow.com/users/7143842/tnx'}	0	1493841777.0	1493841777	1493802156	question	43755608	https://stackoverflow.com/q/43755608
{'reputation': 101, 'user_id': 7559344, 'user_type': 'registered', 'accept_rate': 19, 'profile_image': 'https://www.gravatar.com/avatar/61a1983521be8c2e524a91c558fd8d8c?s=128&d=identicon&r=PG&f=1', 'display_name': 'Michael Neas ', 'link': 'https://stackoverflow.com/users/7559344/michael-neas'}	0		1493801971	1488722758	question	42609312	https://stackoverflow.com/q/42609312
{'reputation': 6, 'user_id': 7630046, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1875831009359859/picture?type=large', 'display_name': 'Roman  Kovalchik', 'link': 'https://stackoverflow.com/users/7630046/roman-kovalchik'}	0		1493609749	1493517032	question	43702143	https://stackoverflow.com/q/43702143
{'reputation': 39, 'user_id': 7388434, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/c91f4b4407c7aa5c29250fcccdd058c7?s=128&d=identicon&r=PG&f=1', 'display_name': 'Zeitvertreib', 'link': 'https://stackoverflow.com/users/7388434/zeitvertreib'}	1	1493285279.0	1493285279	1493218484	question	43637709	https://stackoverflow.com/q/43637709
{'reputation': 23, 'user_id': 7814912, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cc52b55105ec262ef3f8d7aba8543613?s=128&d=identicon&r=PG&f=1', 'display_name': 'J Higgins', 'link': 'https://stackoverflow.com/users/7814912/j-higgins'}	0		1493230365	1493230365	question	43641631	https://stackoverflow.com/q/43641631
{'reputation': 1793, 'user_id': 2276736, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://i.stack.imgur.com/UXF6f.jpg?s=128&g=1', 'display_name': 'Samia Ruponti', 'link': 'https://stackoverflow.com/users/2276736/samia-ruponti'}	0	1394295708.0	1492592165	1394293790	question	22271471	https://stackoverflow.com/q/22271471
{'reputation': 190, 'user_id': 5872371, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://i.stack.imgur.com/X11S6.jpg?s=128&g=1', 'display_name': 'Sasha Chirico', 'link': 'https://stackoverflow.com/users/5872371/sasha-chirico'}	1	1489422488.0	1492006376	1489402722	question	42761923	https://stackoverflow.com/q/42761923
{'reputation': 331, 'user_id': 5844782, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/6a5c65f9627194d0a73852eaf7a90057?s=128&d=identicon&r=PG&f=1', 'display_name': 'Jiroscopes', 'link': 'https://stackoverflow.com/users/5844782/jiroscopes'}	0		1491974581	1491969517	question	43360031	https://stackoverflow.com/q/43360031
{'reputation': 3, 'user_id': 7826395, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/791d40b121198ff014cd71de87b583de?s=128&d=identicon&r=PG&f=1', 'display_name': 'mdz', 'link': 'https://stackoverflow.com/users/7826395/mdz'}	0	1491478059.0	1491558926	1491477891	question	43253793	https://stackoverflow.com/q/43253793
{'reputation': 1957, 'user_id': 5337466, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/3ab5b5dda1bed7ca560a431783cfd288?s=128&d=identicon&r=PG&f=1', 'display_name': 'Sanjeev Kumar', 'link': 'https://stackoverflow.com/users/5337466/sanjeev-kumar'}	1		1491395962	1491394389	question	43230868	https://stackoverflow.com/q/43230868
{'reputation': 23, 'user_id': 7814912, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cc52b55105ec262ef3f8d7aba8543613?s=128&d=identicon&r=PG&f=1', 'display_name': 'J Higgins', 'link': 'https://stackoverflow.com/users/7814912/j-higgins'}	0	1491317756.0	1491318717	1491317452	question	43210637	https://stackoverflow.com/q/43210637
{'reputation': 1, 'user_id': 6707521, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/BlmEL.png?s=128&g=1', 'display_name': 'JustinJmnz', 'link': 'https://stackoverflow.com/users/6707521/justinjmnz'}	0		1490909875	1490907111	question	43128088	https://stackoverflow.com/q/43128088
{'reputation': 1011, 'user_id': 3042018, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://www.gravatar.com/avatar/14e45cef5bcc4b8e93d81c7c65c15b19?s=128&d=identicon&r=PG', 'display_name': 'Robin', 'link': 'https://stackoverflow.com/users/3042018/robin'}	0		1490883844	1490881270	question	43119663	https://stackoverflow.com/q/43119663
{'reputation': 714, 'user_id': 3090189, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://i.stack.imgur.com/bO6vF.jpg?s=128&g=1', 'display_name': 'aiddev', 'link': 'https://stackoverflow.com/users/3090189/aiddev'}	0	1490355184.0	1490355184	1490355119	question	42998434	https://stackoverflow.com/q/42998434
nan	1		1490324560	1490307950	question	42988112	https://stackoverflow.com/q/42988112
{'reputation': 24, 'user_id': 7725231, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/75831aa0f1785a524bb9ae1fd24a83bd?s=128&d=identicon&r=PG&f=1', 'display_name': 'Arun Shah', 'link': 'https://stackoverflow.com/users/7725231/arun-shah'}	0		1490266871	1490266301	question	42973918	https://stackoverflow.com/q/42973918
{'reputation': 152, 'user_id': 7737117, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/f481de189e7c2a74666814fa76f7f2f1?s=128&d=identicon&r=PG&f=1', 'display_name': 'Zach Broniszewski', 'link': 'https://stackoverflow.com/users/7737117/zach-broniszewski'}	0		1489990575	1489967245	question	42893772	https://stackoverflow.com/q/42893772
{'reputation': 222, 'user_id': 5367133, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/bb0740063ae0d7c8ef2d946bdbd1b5c7?s=128&d=identicon&r=PG&f=1', 'display_name': 'Patrick', 'link': 'https://stackoverflow.com/users/5367133/patrick'}	20	1489819517.0	1489819517	1487879270	question	42424862	https://stackoverflow.com/q/42424862
{'reputation': 12, 'user_id': 7298899, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-iGKPD-FeFZo/AAAAAAAAAAI/AAAAAAAAAHY/BiPoFoIJaeY/photo.jpg?sz=128', 'display_name': 'Nick Nutting', 'link': 'https://stackoverflow.com/users/7298899/nick-nutting'}	0		1489775712	1489774973	question	42864661	https://stackoverflow.com/q/42864661
